date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:35	16180/16180	---M--	200	added ('OK')	image/jpeg	etag:%22v322%22	https://1.bp.blogspot.com/-3hCumMqyGW4/XtGR-ONYt6I/AAAAAAAAAyE/c1gQKMn7NnkCz-Pcz323gNxw2P2sz3x_QCLcBGAsYHQ/s200/bob_hawke.jpeg	1.bp.blogspot.com/images/bob_hawke-2.jpeg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:43:35	226215/226215	---M--	200	added ('OK')	image/jpeg	etag:%22v326%22	https://1.bp.blogspot.com/-Xq6IssEeRwo/XtGSzQXbkiI/AAAAAAAAAyU/TCNiTDlITLMFlX8UDRpVHRlJm8YBt9mZgCLcBGAsYHQ/s1600/qwe._grub.jpeg	1.bp.blogspot.com/images/qwe._grub.jpeg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:43:37	5206/5206	---M--	200	added ('OK')	image/jpeg	etag:%22v8fc%22	https://blogger.googleusercontent.com/img/a/AVvXsEiL5t157SDrZqWSktp6D6k4rI1Mc4h58qmNK9Y2HKJY5bBu2QC8_Ae0WgNYnNste9uVN9kFZB7ZuG9wuHK7P3sKqhqk5_rWVTL1sA4z9Slw9tGjrihy30olfbFE3Dj9UcfbOF9L0QFQvmFyNt6_0S4qYMMhA3nlo8tRC1Sob0eSJUXLfKHW-CkLfE0B=w120-h200	blogger.googleusercontent.com/images/avvxseil5t157sdrzqwsktp6d6k4ri1mc4h58qmnk9y2hkjy5bbu2qc8_ae0wgnynnste9uvn9kfzb7zug9wuhk7p3skqhqk5_rwvtl1sa4z9slw9tgjrihy30olfbfe3dj9ucfbof9l0qfqvmfynt6_0s4qymmha3nlo8trc1sob0esjuxlfkhw-cklfe0b=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:38	704638/704638	---M--	200	added ('OK')	image/jpeg	etag:%22v8ff%22	https://blogger.googleusercontent.com/img/a/AVvXsEhl3Sl20J0IkVvX4y_A6aj0HHnMvk2rTCvRqilv-QeowgpMrGlj5IdQyUp5lPzHD-P7yeP49vvUbVkPFUzQ2fNj8URkqbo6-_8BePD82uynU-D_-U2S1nqTVS564dKwLJJO-xyTRVFT6_WliCJCGGsZBxP7h1Gvi69Cey40hjJGuuJSRWtDdVFfjvOn=s4134	blogger.googleusercontent.com/images/avvxsehl3sl20j0ikvvx4y_a6aj0hhnmvk2rtcvrqilv-qeowgpmrglj5idqyup5lpzhd-p7yep49vvubvkpfuzq2fnj8urkqbo6-_8bepd82uynu-d_-u2s1nqtvs564dkwljjo-xytrvft6_wlicjcggszbxp7h1gvi69cey40hjjguujsrwtddvffjvon=s4134	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:38	702127/702127	---M--	200	added ('OK')	image/jpeg	etag:%22v8fc%22	https://blogger.googleusercontent.com/img/a/AVvXsEiL5t157SDrZqWSktp6D6k4rI1Mc4h58qmNK9Y2HKJY5bBu2QC8_Ae0WgNYnNste9uVN9kFZB7ZuG9wuHK7P3sKqhqk5_rWVTL1sA4z9Slw9tGjrihy30olfbFE3Dj9UcfbOF9L0QFQvmFyNt6_0S4qYMMhA3nlo8tRC1Sob0eSJUXLfKHW-CkLfE0B=s4134	blogger.googleusercontent.com/images/avvxseil5t157sdrzqwsktp6d6k4ri1mc4h58qmnk9y2hkjy5bbu2qc8_ae0wgnynnste9uvn9kfzb7zug9wuhk7p3skqhqk5_rwvtl1sa4z9slw9tgjrihy30olfbfe3dj9ucfbof9l0qfqvmfynt6_0s4qymmha3nlo8trc1sob0esjuxlfkhw-cklfe0b=s4134	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:38	320965/320965	---M--	200	added ('OK')	image/jpeg	etag:%22v324%22	https://1.bp.blogspot.com/-LI1jZiamHxM/XtGSghp934I/AAAAAAAAAyM/9nLbuDyvx8MasG-Lh_RSHQvhn7PNH5xwACLcBGAsYHQ/s1600/bob_hawke_letter.jpeg	1.bp.blogspot.com/images/bob_hawke_letter.jpeg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:43:39	7532/7532	---M--	200	added ('OK')	image/jpeg	etag:%22v324%22	https://1.bp.blogspot.com/-LI1jZiamHxM/XtGSghp934I/AAAAAAAAAyM/9nLbuDyvx8MasG-Lh_RSHQvhn7PNH5xwACLcBGAsYHQ/s200/bob_hawke_letter.jpeg	1.bp.blogspot.com/images/bob_hawke_letter-2.jpeg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:43:40	702972/702972	---M--	200	added ('OK')	image/jpeg	etag:%22v8fd%22	https://blogger.googleusercontent.com/img/a/AVvXsEhsdSPYCphHK7OR3py90CLAwcoLbZcNYFqQRnYrRifLwddZlFBvspRoOarrapsUYSuFTzMIl1ZUPcy8-Xg7-y23cDMdWk72WPEnLcImpQnXjHS6du1z_MhmQ5RomcRHLTs94ZlWhS3kcuW_eggk_h7IThc9eKGQf3_lNhyQyf3qMHys-5xyzUy3jObs=s4134	blogger.googleusercontent.com/images/avvxsehsdspycphhk7or3py90clawcolbzcnyfqqrnyrriflwddzlfbvsprooarrapsuysuftzmil1zupcy8-xg7-y23cdmdwk72wpenlcimpqnxjhs6du1z_mhmq5romcrhlts94zlwhs3kcuw_eggk_h7ithc9ekgqf3_lnhyqyf3qmhys-5xyzuy3jobs=s4134	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:40	5193/5193	---M--	200	added ('OK')	image/jpeg	etag:%22v8fd%22	https://blogger.googleusercontent.com/img/a/AVvXsEhsdSPYCphHK7OR3py90CLAwcoLbZcNYFqQRnYrRifLwddZlFBvspRoOarrapsUYSuFTzMIl1ZUPcy8-Xg7-y23cDMdWk72WPEnLcImpQnXjHS6du1z_MhmQ5RomcRHLTs94ZlWhS3kcuW_eggk_h7IThc9eKGQf3_lNhyQyf3qMHys-5xyzUy3jObs=w120-h200	blogger.googleusercontent.com/images/avvxsehsdspycphhk7or3py90clawcolbzcnyfqqrnyrriflwddzlfbvsprooarrapsuysuftzmil1zupcy8-xg7-y23cdmdwk72wpenlcimpqnxjhs6du1z_mhmq5romcrhlts94zlwhs3kcuw_eggk_h7ithc9ekgqf3_lnhyqyf3qmhys-5xyzuy3jobs=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:40	5199/5199	---M--	200	added ('OK')	image/jpeg	etag:%22v8fb%22	https://blogger.googleusercontent.com/img/a/AVvXsEjU5Fp6usESIAKPUPhmCcgvJdYz8e5OikeKKaUDZyNaKhdktshZFXUsuSWou7fsiLGlUYO2tJF6ACFZDUJhAcLmsY8R4o90K6A5EtPg5jeMyhv6QMhAnvNEcCwLxPsg8j1009fu1KXBaBpLFrCY7cpUOSkmKqm2e-kq3YV4oHnNkDnBaYjGtblaN7b0=w120-h200	blogger.googleusercontent.com/images/avvxseju5fp6usesiakpuphmccgvjdyz8e5oikekkaudzynakhdktshzfxususwou7fsilgluyo2tjf6acfzdujhaclmsy8r4o90k6a5etpg5jemyhv6qmhanvneccwlxpsg8j1009fu1kxbabplfrcy7cpuoskmkqm2e-kq3yv4ohnnkdnbayjgtblan7b0=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:40	707130/707130	---M--	200	added ('OK')	image/jpeg	etag:%22v8fb%22	https://blogger.googleusercontent.com/img/a/AVvXsEjU5Fp6usESIAKPUPhmCcgvJdYz8e5OikeKKaUDZyNaKhdktshZFXUsuSWou7fsiLGlUYO2tJF6ACFZDUJhAcLmsY8R4o90K6A5EtPg5jeMyhv6QMhAnvNEcCwLxPsg8j1009fu1KXBaBpLFrCY7cpUOSkmKqm2e-kq3YV4oHnNkDnBaYjGtblaN7b0=s4134	blogger.googleusercontent.com/images/avvxseju5fp6usesiakpuphmccgvjdyz8e5oikekkaudzynakhdktshzfxususwou7fsilgluyo2tjf6acfzdujhaclmsy8r4o90k6a5etpg5jemyhv6qmhanvneccwlxpsg8j1009fu1kxbabplfrcy7cpuoskmkqm2e-kq3yv4ohnnkdnbayjgtblan7b0=s4134	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:42	5230/5230	---M--	200	added ('OK')	image/jpeg	etag:%22v8fc%22	https://blogger.googleusercontent.com/img/a/AVvXsEhX2vcOiVAG6k_xe22a-hh1H8oUhtnlFU5BhcivIJwDjXrxhG_KeqcsJbUdblT0z14xDX9SdZh-3Sc_wK16oDe0BGLTNWYtyHXuNm003dvaoecwCxRRfqTMiNxK48qIgJ0Mx13AmSSG463caLoCmmWuJ9RepIeJER8w0-4eMEoUoJ256jiPmFrHMQ9N=w120-h200	blogger.googleusercontent.com/images/avvxsehx2vcoivag6k_xe22a-hh1h8ouhtnlfu5bhcivijwdjxrxhg_keqcsjbudblt0z14xdx9sdzh-3sc_wk16ode0bgltnwytyhxunm003dvaoecwcxrrfqtminxk48qigj0mx13amssg463calocmmwuj9repiejer8w0-4emeouoj256jipmfrhmq9n=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:43:46	48839/48839	---M--	200	added ('OK')	image/png	etag:%22v38f%22	https://1.bp.blogspot.com/-QEf4xaXjPlE/XtRLU9fgy-I/AAAAAAAAA44/Rna74lWsI0AWTUOSULKgXMaJm445gnkAACLcBGAsYHQ/s400/outputname-1.png	1.bp.blogspot.com/images/outputname-2.png	(from https://www.pastnotes82.tk/p/my-notes.html)
10:43:58	163523/163523	---M--	200	added ('OK')	image/jpeg	etag:%22v3b3%22	https://1.bp.blogspot.com/-dEAUXspjUP8/Xt-mMKdCFxI/AAAAAAAAA7M/yNb4mrlHJDoXxvLTcGZilCDfu8zvoa-tACEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s1600/screen1.jpg	1.bp.blogspot.com/images/screen1-5.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:43:59	11059/11059	---M--	200	added ('OK')	image/jpeg	etag:%22v3b3%22	https://1.bp.blogspot.com/-dEAUXspjUP8/Xt-mMKdCFxI/AAAAAAAAA7M/yNb4mrlHJDoXxvLTcGZilCDfu8zvoa-tACEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s200/screen1.jpg	1.bp.blogspot.com/images/screen1-6.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:00	577389/577389	---M--	200	added ('OK')	image/png	etag:%22v38f%22	https://1.bp.blogspot.com/-QEf4xaXjPlE/XtRLU9fgy-I/AAAAAAAAA44/Rna74lWsI0AWTUOSULKgXMaJm445gnkAACLcBGAsYHQ/s1600/outputname-1.png	1.bp.blogspot.com/images/outputname-1.png	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:00	702026/702026	---M--	200	added ('OK')	image/jpeg	etag:%22v8fd%22	https://blogger.googleusercontent.com/img/a/AVvXsEg5IPoKlX14NdksDWBZhPutUGu1bTtx3YxSceK1Oipo50G9HdGP5fzrQaIJ61L-wUk6lLvrV4XkJovy3r21lXJfL5gM28Zwr0A8mrPZEUsMqA7TNrjv1P3h_jmYxmU5aWjRNB02REUU4kKXHS2jECX91IW88iKHvF90Ja3GLrW-JIdjRRmGTeeCuR7U=s4134	blogger.googleusercontent.com/images/avvxseg5ipoklx14ndksdwbzhputugu1bttx3yxscek1oipo50g9hdgp5fzrqaij61l-wuk6llvrv4xkjovy3r21lxjfl5gm28zwr0a8mrpzeusmqa7tnrjv1p3h_jmyxmu5awjrnb02reuu4kkxhs2jecx91iw88ikhvf90ja3glrw-jidjrrmgteecur7u=s4134	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:44:00	706655/706655	---M--	200	added ('OK')	image/jpeg	etag:%22v8fc%22	https://blogger.googleusercontent.com/img/a/AVvXsEhX2vcOiVAG6k_xe22a-hh1H8oUhtnlFU5BhcivIJwDjXrxhG_KeqcsJbUdblT0z14xDX9SdZh-3Sc_wK16oDe0BGLTNWYtyHXuNm003dvaoecwCxRRfqTMiNxK48qIgJ0Mx13AmSSG463caLoCmmWuJ9RepIeJER8w0-4eMEoUoJ256jiPmFrHMQ9N=s4134	blogger.googleusercontent.com/images/avvxsehx2vcoivag6k_xe22a-hh1h8ouhtnlfu5bhcivijwdjxrxhg_keqcsjbudblt0z14xdx9sdzh-3sc_wk16ode0bgltnwytyhxunm003dvaoecwcxrrfqtminxk48qigj0mx13amssg463calocmmwuj9repiejer8w0-4emeouoj256jipmfrhmq9n=s4134	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:44:00	5193/5193	---M--	200	added ('OK')	image/jpeg	etag:%22v8fd%22	https://blogger.googleusercontent.com/img/a/AVvXsEg5IPoKlX14NdksDWBZhPutUGu1bTtx3YxSceK1Oipo50G9HdGP5fzrQaIJ61L-wUk6lLvrV4XkJovy3r21lXJfL5gM28Zwr0A8mrPZEUsMqA7TNrjv1P3h_jmYxmU5aWjRNB02REUU4kKXHS2jECX91IW88iKHvF90Ja3GLrW-JIdjRRmGTeeCuR7U=w120-h200	blogger.googleusercontent.com/images/avvxseg5ipoklx14ndksdwbzhputugu1bttx3yxscek1oipo50g9hdgp5fzrqaij61l-wuk6llvrv4xkjovy3r21lxjfl5gm28zwr0a8mrpzeusmqa7tnrjv1p3h_jmyxmu5awjrnb02reuu4kkxhs2jecx91iw88ikhvf90ja3glrw-jidjrrmgteecur7u=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:44:02	5166/5166	---M--	200	added ('OK')	image/jpeg	etag:%22v8fd%22	https://blogger.googleusercontent.com/img/a/AVvXsEi-p71U0CFc9nowtt5W0e4TnXm_OtL7lNYu8Od6lHiYCWoM0LCUGBByKVLjPaQHdTXOFzYoMDR3e6amvFSsRnzy6I4dXPC4sPy0DrM_ye1XgWingY_g4w59u2_iokzY8mTyq9kBCYmxcushf7mKldTao7JLHlJVXcb7V7jl8hKh-2kkbhhYfYyHXO2f=w120-h200	blogger.googleusercontent.com/images/avvxsei-p71u0cfc9nowtt5w0e4tnxm_otl7lnyu8od6lhiycwom0lcugbbykvljpaqhdtxofzyomdr3e6amvfssrnzy6i4dxpc4spy0drm_ye1xgwingy_g4w59u2_iokzy8mtyq9kbcymxcushf7mkldtao7jlhljvxcb7v7jl8hkh-2kkbhhyfyyhxo2f=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
10:44:03	11563/11563	---M--	200	added ('OK')	image/jpeg	etag:%22v3b5%22	https://1.bp.blogspot.com/-pLSCAh9djdk/Xt-mMId_LzI/AAAAAAAAA7U/XC1KQ56mVnEYDvP3FbrEwXJOfh9FyRpYgCEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s200/screen2.jpg	1.bp.blogspot.com/images/screen2-4.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:08	170714/170714	---M--	200	added ('OK')	image/jpeg	etag:%22v3b5%22	https://1.bp.blogspot.com/-pLSCAh9djdk/Xt-mMId_LzI/AAAAAAAAA7U/XC1KQ56mVnEYDvP3FbrEwXJOfh9FyRpYgCEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s1600/screen2.jpg	1.bp.blogspot.com/images/screen2-3.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:09	12436/12436	---M--	200	added ('OK')	image/jpeg	etag:%22v3b4%22	https://1.bp.blogspot.com/-lmW5z2S_Hbw/Xt-mMLAmfMI/AAAAAAAAA7Q/wiDw9lhfleQ10sWRJw5pxrjO4dufr7YuACEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s200/screen3.jpg	1.bp.blogspot.com/images/screen3-4.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:15	187387/187387	---M--	200	added ('OK')	image/jpeg	etag:%22v3b4%22	https://1.bp.blogspot.com/-lmW5z2S_Hbw/Xt-mMLAmfMI/AAAAAAAAA7Q/wiDw9lhfleQ10sWRJw5pxrjO4dufr7YuACEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s1600/screen3.jpg	1.bp.blogspot.com/images/screen3-3.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:16	11484/11484	---M--	200	added ('OK')	image/jpeg	etag:%22v3b6%22	https://1.bp.blogspot.com/-47sFxJzHDGc/Xt-mM4CnHJI/AAAAAAAAA7Y/n2zmAN8sGzIeLtwM9hIy5ec2LdbWapBpwCEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s200/screen4.jpg	1.bp.blogspot.com/images/screen4-2.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:17	163590/163590	---M--	200	added ('OK')	image/jpeg	etag:%22v3b6%22	https://1.bp.blogspot.com/-47sFxJzHDGc/Xt-mM4CnHJI/AAAAAAAAA7Y/n2zmAN8sGzIeLtwM9hIy5ec2LdbWapBpwCEwYBhgLKs4DAL1OcqyQz-Re-eNihdeNKvxhm6makQKmBVuoRh9TkOm1EkCZnWJVP2gP-dFBaq8062q8nhsXZH46Mxzyc22se1BagsY7XfiSPY7D53fHGnihOvibHilb_QQFd_1fa_ZCeEyLk9wLS1wuehfT0gr9hYNyN-qjSmH0BUR12e0g9R5xpwUhc3SA7mSJ0haiAebZI-kjwJEgUmq1zenhbFsec5dUuQtbPzp91NiDaiWM0nQyAbIAVt1Btqtjn7Sxd2s7x4k6UZyqJNhFJV3QjetHXSsZOI2B4-U2ieOJqzXQPZs3GMEKDj-4kqaUq9oDI7-svMjwfsqA8RMc6H0wZWnIHUPEBgM_1AuKmB06Eo6cBgEWMeGEyf_SKAJUF6AU-iKtHJvFGlUmmOohnwc2xKdyJR1_frRhWr4XMn_0M_pyNrBOn3lYt5BTB65n7iuVxeBGTY7LaIA0sp1GF3VzLGUwSyEsOWwCKp2QK7eerBETRv3eLI-_R6ld6J1FCK9tgAv3kFebeP3E9Q-6DAXod0lRdOAuLdDENQrg96IU2UVoAMWJse92dYxLJN21mhVUNAifzup45dOQKRXuwh1TUYhWNzndjc2A42GYHccevzpKML3W_vYF/s1600/screen4.jpg	1.bp.blogspot.com/images/screen4.jpg	(from https://www.pastnotes82.tk/p/my-notes.html)
10:44:19	5213/5213	---M--	200	added ('OK')	image/jpeg	etag:%22v8fd%22	https://blogger.googleusercontent.com/img/a/AVvXsEj0VMwba_IpNmJu_p_0xf-s0PCm1aDxTZ4nrCZ1E_KZibGv3NQp6lUKzQcDUVT1oZ21Lat3N_v1haLOBNLDycWUwuJ7w2icdRCHTr3N-Fw42GkPOecEZ7Ws8SoKzjXBeO5EKG6gwRcthJz1yF239-1h27jC0M08WDoHIavH5J7G1_hh_FgJ9N84aa0I=w120-h200	blogger.googleusercontent.com/images/avvxsej0vmwba_ipnmju_p_0xf-s0pcm1adxtz4nrcz1e_kzibgv3nqp6lukzqcduvt1oz21lat3n_v1halobnldycwuwuj7w2icdrchtr3n-fw42gkpoecez7ws8sokzjxbeo5ekg6gwrcthjz1yf239-1h27jc0m08wdohiavh5j7g1_hh_fgj9n84aa0i=w120-h	(from https://www.pastnotes82.tk/p/geometric-series-proof-of-convergence.html)
